vertex count,edge count,wing count,junction count,supply count,exit count,supply cap,budget used,budget,budget percent,value collected,value total,seed,op count
400,792,4,6,50,2,5,4036,4882,35,82,141,18725,478143
400,792,4,6,50,2,5,6743,8369,60,110,141,18725,616271
200,396,2,2,50,2,5,2605,3039,35,75,134,18726,318324
200,396,2,2,50,2,5,4454,5210,60,97,134,18726,433660
300,594,3,4,50,2,5,5432,6421,35,69,135,18727,410347
300,594,3,4,50,2,5,9270,11007,60,97,135,18727,578546
400,792,4,6,50,2,5,7066,7997,35,87,152,18728,496428
400,792,4,6,50,2,5,11596,13709,60,114,152,18728,645783
200,396,2,2,50,2,5,2344,2769,35,95,164,18729,293687
200,396,2,2,50,2,5,4316,4747,60,124,164,18729,407975
300,594,3,4,50,2,5,4629,5673,35,92,140,18730,463264
300,594,3,4,50,2,5,8255,9725,60,112,140,18730,629134
400,792,4,6,50,2,5,5576,6861,35,87,148,18731,514385
400,792,4,6,50,2,5,9500,11761,60,111,148,18731,762505
200,396,2,2,50,2,5,3078,3538,35,95,158,18732,326711
200,396,2,2,50,2,5,5102,6065,60,123,158,18732,430022
300,594,3,4,50,2,5,4141,4938,35,86,149,18733,416533
300,594,3,4,50,2,5,7118,8465,60,113,149,18733,558384
400,792,4,6,50,2,5,4027,4923,35,93,159,18734,410733
400,792,4,6,50,2,5,6944,8439,60,121,159,18734,538943
200,396,2,2,50,2,5,2717,3135,35,86,143,18735,334530
200,396,2,2,50,2,5,4429,5374,60,113,143,18735,432531
300,594,3,4,50,2,5,5601,6672,35,64,131,18736,462183
300,594,3,4,50,2,5,9379,11438,60,92,131,18736,640072
400,792,4,6,50,2,5,3744,4249,35,86,146,18737,362634
400,792,4,6,50,2,5,6356,7285,60,109,146,18737,466207
200,396,2,2,50,2,5,2642,3089,35,80,152,18738,337110
200,396,2,2,50,2,5,4503,5295,60,111,152,18738,467191
300,594,3,4,50,2,5,3482,4305,35,80,140,18739,293595
300,594,3,4,50,2,5,6423,7380,60,107,140,18739,410400
400,792,4,6,50,2,5,6240,7606,35,78,150,18740,490023
400,792,4,6,50,2,5,10829,13039,60,109,150,18740,679607
200,396,2,2,50,2,5,3320,3816,35,90,154,18741,403507
200,396,2,2,50,2,5,5711,6542,60,121,154,18741,588746
300,594,3,4,50,2,5,3678,4497,35,75,154,18742,315884
300,594,3,4,50,2,5,6423,7709,60,104,154,18742,417112
400,792,4,6,50,2,5,7893,9798,35,84,143,18743,598489
400,792,4,6,50,2,5,13583,16796,60,108,143,18743,799496
200,396,2,2,50,2,5,2710,3052,35,84,153,18744,328816
200,396,2,2,50,2,5,4701,5231,60,113,153,18744,456344
300,594,3,4,50,2,5,3382,3999,35,92,147,18745,410453
300,594,3,4,50,2,5,5562,6856,60,117,147,18745,505641
400,792,4,6,50,2,5,8009,10058,35,84,141,18746,574093
400,792,4,6,50,2,5,14017,17242,60,107,141,18746,856613
200,396,2,2,50,2,5,2336,2730,35,77,146,18747,298217
200,396,2,2,50,2,5,3929,4679,60,106,146,18747,392052
300,594,3,4,50,2,5,6049,7175,35,108,165,18748,577882
300,594,3,4,50,2,5,10115,12300,60,131,165,18748,776559
400,792,4,6,50,2,5,3471,4009,35,88,141,18749,375705
400,792,4,6,50,2,5,6053,6873,60,116,141,18749,489379
200,396,2,2,50,2,5,2635,3284,35,82,135,18750,289071
200,396,2,2,50,2,5,4782,5630,60,106,135,18750,410629
300,594,3,4,50,2,5,3056,3422,35,78,151,18751,357713
300,594,3,4,50,2,5,4949,5866,60,103,151,18751,471567
400,792,4,6,50,2,5,7985,9555,35,95,146,18752,582351
400,792,4,6,50,2,5,13030,16379,60,116,146,18752,755865
200,396,2,2,50,2,5,3025,3512,35,85,152,18753,343465
200,396,2,2,50,2,5,5336,6020,60,113,152,18753,489261
300,594,3,4,50,2,5,5391,6611,35,72,144,18754,415771
300,594,3,4,50,2,5,9591,11333,60,101,144,18754,584796
400,792,4,6,50,2,5,5423,5971,35,90,139,18755,529572
400,792,4,6,50,2,5,8635,10236,60,107,139,18755,644347
200,396,2,2,50,2,5,3961,4607,35,88,154,18756,468510
200,396,2,2,50,2,5,6557,7897,60,114,154,18756,628054
300,594,3,4,50,2,5,2034,2375,35,87,154,18757,305004
300,594,3,4,50,2,5,3386,4072,60,119,154,18757,385548
400,792,4,6,50,2,5,5605,6652,35,93,143,18758,598387
400,792,4,6,50,2,5,9239,11403,60,115,143,18758,788366
200,396,2,2,50,2,5,2013,2312,35,75,152,18759,287831
200,396,2,2,50,2,5,3467,3963,60,104,152,18759,391142
300,594,3,4,50,2,5,5900,7286,35,69,133,18760,448622
300,594,3,4,50,2,5,10286,12490,60,97,133,18760,610768
400,792,4,6,50,2,5,4235,4790,35,88,143,18761,447269
400,792,4,6,50,2,5,7036,8211,60,111,143,18761,583994
200,396,2,2,50,2,5,2007,2330,35,73,140,18762,282460
200,396,2,2,50,2,5,3314,3994,60,102,140,18762,345648
300,594,3,4,50,2,5,4178,4890,35,84,140,18763,393286
300,594,3,4,50,2,5,7067,8383,60,110,140,18763,525897
400,792,4,6,50,2,5,7446,8567,35,85,151,18764,500023
400,792,4,6,50,2,5,12820,14686,60,114,151,18764,718538
200,396,2,2,50,2,5,1823,2198,35,92,171,18765,301879
200,396,2,2,50,2,5,3196,3767,60,127,171,18765,378133
300,594,3,4,50,2,5,2093,2399,35,65,148,18766,285987
300,594,3,4,50,2,5,3416,4112,60,97,148,18766,391096
400,792,4,6,50,2,5,7150,8660,35,111,163,18767,617387
400,792,4,6,50,2,5,12559,14846,60,133,163,18767,906165
200,396,2,2,50,2,5,3328,3891,35,94,152,18768,391495
200,396,2,2,50,2,5,5750,6670,60,121,152,18768,534484
300,594,3,4,50,2,5,4171,4926,35,97,160,18769,417978
300,594,3,4,50,2,5,6730,8444,60,120,160,18769,516568
400,792,4,6,50,2,5,7142,8859,35,89,139,18770,601290
400,792,4,6,50,2,5,12612,15186,60,113,139,18770,926693
200,396,2,2,50,2,5,1925,2270,35,92,151,18771,250895
200,396,2,2,50,2,5,3375,3891,60,119,151,18771,311890
300,594,3,4,50,2,5,3474,4041,35,77,135,18772,359680
300,594,3,4,50,2,5,5746,6928,60,102,135,18772,461840
400,792,4,6,50,2,5,7801,9380,35,112,170,18773,727699
400,792,4,6,50,2,5,12865,16081,60,133,170,18773,966903
200,396,2,2,50,2,5,2969,3464,35,92,152,18774,349166
200,396,2,2,50,2,5,5091,5938,60,117,152,18774,476777
300,594,3,4,50,2,5,2566,3049,35,93,155,18775,328623
300,594,3,4,50,2,5,4210,5227,60,122,155,18775,424363
400,792,4,6,50,2,5,4374,5090,35,82,131,18776,455072
400,792,4,6,50,2,5,7252,8726,60,106,131,18776,567507
200,396,2,2,50,2,5,2659,3210,35,92,155,18777,312321
200,396,2,2,50,2,5,4636,5503,60,120,155,18777,412704
300,594,3,4,50,2,5,4505,5519,35,88,151,18778,458765
300,594,3,4,50,2,5,7563,9461,60,108,151,18778,605235
400,792,4,6,50,2,5,7274,8490,35,82,140,18779,610333
400,792,4,6,50,2,5,12519,14554,60,105,140,18779,882087
200,396,2,2,50,2,5,2318,2708,35,89,147,18780,266857
200,396,2,2,50,2,5,3912,4642,60,115,147,18780,339510
300,594,3,4,50,2,5,3633,4393,35,93,171,18781,354518
300,594,3,4,50,2,5,6279,7531,60,125,171,18781,456463
400,792,4,6,50,2,5,7710,9226,35,79,155,18782,669562
400,792,4,6,50,2,5,13045,15815,60,106,155,18782,949037
200,396,2,2,50,2,5,2920,3457,35,82,132,18783,324077
200,396,2,2,50,2,5,4991,5927,60,102,132,18783,434340
300,594,3,4,50,2,5,1821,2149,35,71,140,18784,259686
300,594,3,4,50,2,5,3095,3684,60,98,140,18784,314027
400,792,4,6,50,2,5,8382,10294,35,97,151,18785,629132
400,792,4,6,50,2,5,14592,17647,60,118,151,18785,886026
200,396,2,2,50,2,5,3227,3807,35,86,138,18786,346434
200,396,2,2,50,2,5,5679,6526,60,109,138,18786,502522
300,594,3,4,50,2,5,3406,4011,35,75,139,18787,373558
300,594,3,4,50,2,5,5806,6877,60,101,139,18787,477152
400,792,4,6,50,2,5,5385,6321,35,94,152,18788,474040
400,792,4,6,50,2,5,9059,10836,60,122,152,18788,583659
200,396,2,2,50,2,5,2382,2880,35,88,140,18789,305525
200,396,2,2,50,2,5,4127,4937,60,111,140,18789,409773
300,594,3,4,50,2,5,2869,3290,35,75,132,18790,319161
300,594,3,4,50,2,5,4744,5641,60,99,132,18790,428421
400,792,4,6,50,2,5,6100,7319,35,91,157,18791,499122
400,792,4,6,50,2,5,10164,12547,60,118,157,18791,677317
200,396,2,2,50,2,5,3144,3682,35,108,171,18792,390644
200,396,2,2,50,2,5,5403,6313,60,137,171,18792,517859
300,594,3,4,50,2,5,3262,3941,35,82,136,18793,361099
300,594,3,4,50,2,5,5371,6756,60,103,136,18793,476419
400,792,4,6,50,2,5,4610,5531,35,96,145,18794,480782
400,792,4,6,50,2,5,7806,9481,60,118,145,18794,615661
200,396,2,2,50,2,5,3321,3853,35,80,146,18795,345613
200,396,2,2,50,2,5,5455,6605,60,107,146,18795,452265
300,594,3,4,50,2,5,6049,7283,35,88,175,18796,431121
300,594,3,4,50,2,5,10487,12485,60,118,175,18796,608413
400,792,4,6,50,2,5,6117,7699,35,71,131,18797,574561
400,792,4,6,50,2,5,10527,13199,60,102,131,18797,797242
200,396,2,2,50,2,5,3212,3705,35,88,149,18798,359775
200,396,2,2,50,2,5,5419,6352,60,115,149,18798,478758
300,594,3,4,50,2,5,5849,7245,35,87,155,18799,514434
300,594,3,4,50,2,5,9645,12420,60,115,155,18799,681150
400,792,4,6,50,2,5,5753,6437,35,89,148,18800,517482
400,792,4,6,50,2,5,9299,11034,60,115,148,18800,659878
200,396,2,2,50,2,5,2963,3531,35,76,147,18801,373078
200,396,2,2,50,2,5,5080,6053,60,104,147,18801,541587
300,594,3,4,50,2,5,6379,7457,35,76,136,18802,541350
300,594,3,4,50,2,5,10564,12783,60,97,136,18802,749202
400,792,4,6,50,2,5,4920,5602,35,94,155,18803,471330
400,792,4,6,50,2,5,8314,9604,60,119,155,18803,643336
200,396,2,2,50,2,5,1599,1817,35,75,144,18804,232175
200,396,2,2,50,2,5,2681,3115,60,101,144,18804,289123
300,594,3,4,50,2,5,5710,6635,35,78,149,18805,431726
300,594,3,4,50,2,5,9317,11374,60,105,149,18805,550220
400,792,4,6,50,2,5,9925,11574,35,84,140,18806,687356
400,792,4,6,50,2,5,16867,19841,60,106,140,18806,1027623
200,396,2,2,50,2,5,2643,3129,35,97,155,18807,339505
200,396,2,2,50,2,5,4552,5365,60,123,155,18807,456375
300,594,3,4,50,2,5,5278,6321,35,92,151,18808,478549
300,594,3,4,50,2,5,8766,10836,60,115,151,18808,656293
400,792,4,6,50,2,5,4145,4859,35,90,167,18809,485466
400,792,4,6,50,2,5,6989,8330,60,121,167,18809,684725
200,396,2,2,50,2,5,2158,2517,35,81,152,18810,285698
200,396,2,2,50,2,5,3621,4315,60,110,152,18810,370350
300,594,3,4,50,2,5,5512,6493,35,77,150,18811,376015
300,594,3,4,50,2,5,9319,11131,60,105,150,18811,508172
400,792,4,6,50,2,5,4060,4547,35,85,141,18812,443235
400,792,4,6,50,2,5,6693,7795,60,108,141,18812,616699
200,396,2,2,50,2,5,3345,3943,35,101,167,18813,387173
200,396,2,2,50,2,5,5794,6759,60,136,167,18813,504411
300,594,3,4,50,2,5,2802,3193,35,76,151,18814,315082
300,594,3,4,50,2,5,4765,5474,60,109,151,18814,438107
400,792,4,6,50,2,5,5730,6244,35,100,153,18815,577490
400,792,4,6,50,2,5,9126,10703,60,125,153,18815,723300
200,396,2,2,50,2,5,2487,2945,35,86,148,18816,300423
200,396,2,2,50,2,5,4416,5048,60,115,148,18816,421689
300,594,3,4,50,2,5,4357,5353,35,94,140,18817,438315
300,594,3,4,50,2,5,7466,9176,60,116,140,18817,553477
400,792,4,6,50,2,5,6451,7606,35,78,154,18818,426399
400,792,4,6,50,2,5,10731,13038,60,108,154,18818,546276
200,396,2,2,50,2,5,2930,3530,35,74,134,18819,347893
200,396,2,2,50,2,5,5031,6052,60,101,134,18819,499276
300,594,3,4,50,2,5,6841,8404,35,83,150,18820,502560
300,594,3,4,50,2,5,11568,14407,60,110,150,18820,719511
400,792,4,6,50,2,5,7674,9203,35,68,141,18821,572216
400,792,4,6,50,2,5,13180,15777,60,97,141,18821,803017
200,396,2,2,50,2,5,2203,2577,35,77,136,18822,276766
200,396,2,2,50,2,5,3667,4417,60,103,136,18822,362982
300,594,3,4,50,2,5,2537,2881,35,86,153,18823,306131
300,594,3,4,50,2,5,4306,4939,60,119,153,18823,439929
400,792,4,6,50,2,5,6194,7243,35,87,155,18824,512985
400,792,4,6,50,2,5,10088,12416,60,113,155,18824,661372
200,396,2,2,50,2,5,3235,3623,35,90,167,18825,404468
200,396,2,2,50,2,5,5331,6211,60,118,167,18825,541436
300,594,3,4,50,2,5,2671,3229,35,91,150,18826,356708
300,594,3,4,50,2,5,4386,5535,60,115,150,18826,469124
400,792,4,6,50,2,5,4237,4898,35,102,155,18827,445952
400,792,4,6,50,2,5,7522,8396,60,123,155,18827,576888
200,396,2,2,50,2,5,2643,3092,35,77,147,18828,308837
200,396,2,2,50,2,5,4606,5300,60,104,147,18828,461433
300,594,3,4,50,2,5,4089,5124,35,83,159,18829,401408
300,594,3,4,50,2,5,7093,8785,60,113,159,18829,529930
400,792,4,6,50,2,5,6986,8162,35,90,145,18830,535364
400,792,4,6,50,2,5,11795,13992,60,112,145,18830,709861
200,396,2,2,50,2,5,4375,4886,35,105,154,18831,454069
200,396,2,2,50,2,5,7503,8376,60,129,154,18831,624124
300,594,3,4,50,2,5,3218,3911,35,84,145,18832,282589
300,594,3,4,50,2,5,5560,6704,60,113,145,18832,376903
400,792,4,6,50,2,5,4285,4979,35,86,147,18833,454703
400,792,4,6,50,2,5,7172,8536,60,114,147,18833,572921
200,396,2,2,50,2,5,2563,3024,35,87,149,18834,317963
200,396,2,2,50,2,5,4334,5183,60,111,149,18834,415906
300,594,3,4,50,2,5,2542,3133,35,83,141,18835,329509
300,594,3,4,50,2,5,4591,5371,60,112,141,18835,464600
400,792,4,6,50,2,5,8413,10024,35,95,158,18836,696878
400,792,4,6,50,2,5,14566,17183,60,119,158,18836,1034743
200,396,2,2,50,2,5,2251,2724,35,76,134,18837,279162
200,396,2,2,50,2,5,3916,4670,60,102,134,18837,369665
300,594,3,4,50,2,5,2573,2972,35,89,162,18838,337949
300,594,3,4,50,2,5,4228,5095,60,119,162,18838,434953
400,792,4,6,50,2,5,5422,6409,35,109,155,18839,451631
400,792,4,6,50,2,5,9306,10987,60,128,155,18839,559298
200,396,2,2,50,2,5,2527,2946,35,76,132,18840,267258
200,396,2,2,50,2,5,4419,5050,60,103,132,18840,367817
300,594,3,4,50,2,5,3965,4861,35,97,142,18841,379208
300,594,3,4,50,2,5,6856,8333,60,115,142,18841,473877
400,792,4,6,50,2,5,3663,4060,35,92,145,18842,343733
400,792,4,6,50,2,5,5958,6960,60,115,145,18842,437738
200,396,2,2,50,2,5,2321,2746,35,70,130,18843,269481
200,396,2,2,50,2,5,3972,4708,60,97,130,18843,376266
300,594,3,4,50,2,5,5753,7088,35,79,154,18844,479218
300,594,3,4,50,2,5,10076,12151,60,106,154,18844,679332
400,792,4,6,50,2,5,9436,11270,35,78,143,18845,597819
400,792,4,6,50,2,5,16727,19320,60,102,143,18845,918215
200,396,2,2,50,2,5,2406,2801,35,94,161,18846,331721
200,396,2,2,50,2,5,4042,4801,60,122,161,18846,419510
300,594,3,4,50,2,5,6008,7460,35,81,148,18847,578640
300,594,3,4,50,2,5,10209,12788,60,108,148,18847,815745
400,792,4,6,50,2,5,7701,8753,35,89,144,18848,744703
400,792,4,6,50,2,5,12246,15005,60,109,144,18848,951253
200,396,2,2,50,2,5,2303,2768,35,77,134,18849,306998
200,396,2,2,50,2,5,3815,4745,60,105,134,18849,389733
300,594,3,4,50,2,5,4780,5758,35,80,141,18850,392314
300,594,3,4,50,2,5,8287,9871,60,105,141,18850,540618
400,792,4,6,50,2,5,8467,10061,35,82,153,18851,638828
400,792,4,6,50,2,5,14337,17248,60,112,153,18851,968650
200,396,2,2,50,2,5,2642,3202,35,86,149,18852,295816
200,396,2,2,50,2,5,4599,5489,60,115,149,18852,417711
300,594,3,4,50,2,5,5338,5881,35,100,161,18853,546486
300,594,3,4,50,2,5,8917,10082,60,125,161,18853,732587
400,792,4,6,50,2,5,4758,6088,35,99,156,18854,487065
400,792,4,6,50,2,5,8314,10436,60,127,156,18854,647833
200,396,2,2,50,2,5,2835,3417,35,61,122,18855,334025
200,396,2,2,50,2,5,4839,5858,60,82,122,18855,437666
300,594,3,4,50,2,5,6282,7041,35,78,144,18856,431431
300,594,3,4,50,2,5,10702,12070,60,104,144,18856,636679
400,792,4,6,50,2,5,5505,6518,35,89,152,18857,503159
400,792,4,6,50,2,5,8942,11174,60,114,152,18857,679726
200,396,2,2,50,2,5,2237,2469,35,76,130,18858,276608
200,396,2,2,50,2,5,3606,4232,60,99,130,18858,360706
300,594,3,4,50,2,5,3947,4775,35,93,163,18859,453076
300,594,3,4,50,2,5,6920,8186,60,121,163,18859,601645
400,792,4,6,50,2,5,7444,8864,35,99,170,18860,500336
400,792,4,6,50,2,5,12661,15196,60,129,170,18860,666157
200,396,2,2,50,2,5,1641,1779,35,80,152,18861,251919
200,396,2,2,50,2,5,2678,3049,60,107,152,18861,319480
300,594,3,4,50,2,5,5013,6230,35,89,164,18862,443386
300,594,3,4,50,2,5,9186,10681,60,119,164,18862,637614
400,792,4,6,50,2,5,3912,4584,35,87,129,18863,398556
400,792,4,6,50,2,5,6675,7859,60,109,129,18863,516197
200,396,2,2,50,2,5,2851,3299,35,98,158,18864,327624
200,396,2,2,50,2,5,4754,5656,60,122,158,18864,438609
300,594,3,4,50,2,5,2121,2357,35,82,140,18865,260357
300,594,3,4,50,2,5,3565,4040,60,107,140,18865,339464
400,792,4,6,50,2,5,4693,5463,35,90,152,18866,416419
400,792,4,6,50,2,5,8348,9365,60,116,152,18866,578818
200,396,2,2,50,2,5,3133,3634,35,96,156,18867,380868
200,396,2,2,50,2,5,5248,6230,60,120,156,18867,495699
300,594,3,4,50,2,5,4151,4822,35,95,166,18868,443777
300,594,3,4,50,2,5,6582,8266,60,123,166,18868,564053
400,792,4,6,50,2,5,3890,4454,35,83,136,18869,394155
400,792,4,6,50,2,5,6397,7636,60,105,136,18869,511407
200,396,2,2,50,2,5,1801,2055,35,74,138,18870,249210
200,396,2,2,50,2,5,2972,3523,60,101,138,18870,305733
300,594,3,4,50,2,5,5716,6930,35,70,137,18871,479287
300,594,3,4,50,2,5,9962,11879,60,95,137,18871,658967
400,792,4,6,50,2,5,5828,6844,35,109,170,18872,493879
400,792,4,6,50,2,5,9589,11733,60,137,170,18872,625913
200,396,2,2,50,2,5,2033,2388,35,100,151,18873,273006
200,396,2,2,50,2,5,3494,4094,60,125,151,18873,344439
300,594,3,4,50,2,5,2929,3529,35,84,153,18874,373233
300,594,3,4,50,2,5,4887,6050,60,111,153,18874,521164
400,792,4,6,50,2,5,5120,6454,35,84,154,18875,483987
400,792,4,6,50,2,5,8666,11065,60,111,154,18875,643083
200,396,2,2,50,2,5,3389,4099,35,93,156,18876,403213
200,396,2,2,50,2,5,5776,7027,60,121,156,18876,560133
300,594,3,4,50,2,5,2469,2813,35,87,148,18877,318007
300,594,3,4,50,2,5,4202,4823,60,113,148,18877,413664
400,792,4,6,50,2,5,6864,8075,35,106,167,18878,637890
400,792,4,6,50,2,5,11459,13843,60,128,167,18878,887807
200,396,2,2,50,2,5,1940,2274,35,87,147,18879,264011
200,396,2,2,50,2,5,3322,3898,60,112,147,18879,358645
300,594,3,4,50,2,5,4958,5773,35,98,162,18880,495898
300,594,3,4,50,2,5,8282,9896,60,120,162,18880,669628
400,792,4,6,50,2,5,7078,8163,35,82,144,18881,419778
400,792,4,6,50,2,5,12008,13993,60,109,144,18881,601477
200,396,2,2,50,2,5,3629,4227,35,98,154,18882,428872
200,396,2,2,50,2,5,5852,7246,60,124,154,18882,548929
300,594,3,4,50,2,5,2969,3515,35,73,148,18883,371794
300,594,3,4,50,2,5,5102,6025,60,103,148,18883,550530
400,792,4,6,50,2,5,4957,5962,35,87,147,18884,516656
400,792,4,6,50,2,5,8751,10221,60,115,147,18884,730676
200,396,2,2,50,2,5,2393,2937,35,87,154,18885,307272
200,396,2,2,50,2,5,4113,5035,60,113,154,18885,386396
300,594,3,4,50,2,5,2759,3452,35,86,154,18886,369057
300,594,3,4,50,2,5,4623,5918,60,114,154,18886,503095
400,792,4,6,50,2,5,5453,6282,35,87,152,18887,461153
400,792,4,6,50,2,5,9218,10769,60,114,152,18887,595273
200,396,2,2,50,2,5,2389,2774,35,84,132,18888,288910
200,396,2,2,50,2,5,4055,4756,60,106,132,18888,365753
300,594,3,4,50,2,5,3438,3977,35,93,150,18889,408370
300,594,3,4,50,2,5,5765,6818,60,117,150,18889,568891
400,792,4,6,50,2,5,6159,7277,35,93,156,18890,550800
400,792,4,6,50,2,5,10567,12475,60,116,156,18890,789742
200,396,2,2,50,2,5,3184,3758,35,95,151,18891,358451
200,396,2,2,50,2,5,5312,6442,60,119,151,18891,463400
300,594,3,4,50,2,5,2469,2925,35,92,159,18892,327521
300,594,3,4,50,2,5,4158,5014,60,121,159,18892,412284
400,792,4,6,50,2,5,5566,6002,35,101,151,18893,511379
400,792,4,6,50,2,5,9252,10289,60,123,151,18893,658043
200,396,2,2,50,2,5,2810,3291,35,89,160,18894,310845
200,396,2,2,50,2,5,4906,5642,60,119,160,18894,436448
300,594,3,4,50,2,5,4042,4682,35,80,146,18895,426574
300,594,3,4,50,2,5,6567,8027,60,104,146,18895,528563
400,792,4,6,50,2,5,5629,6747,35,88,156,18896,508335
400,792,4,6,50,2,5,9592,11566,60,115,156,18896,667928
200,396,2,2,50,2,5,2360,2826,35,85,149,18897,290189
200,396,2,2,50,2,5,3938,4845,60,116,149,18897,403129
300,594,3,4,50,2,5,4893,6137,35,83,151,18898,426125
300,594,3,4,50,2,5,8585,10520,60,113,151,18898,570567
400,792,4,6,50,2,5,5503,6898,35,96,175,18899,552141
400,792,4,6,50,2,5,9317,11825,60,123,175,18899,743985
200,396,2,2,50,2,5,2854,3336,35,88,147,18900,346993
200,396,2,2,50,2,5,4812,5719,60,111,147,18900,459579
300,594,3,4,50,2,5,2979,3562,35,91,150,18901,357766
300,594,3,4,50,2,5,5171,6106,60,116,150,18901,509757
400,792,4,6,50,2,5,7526,9368,35,89,150,18902,646980
400,792,4,6,50,2,5,13110,16060,60,115,150,18902,939969
200,396,2,2,50,2,5,1916,2174,35,87,154,18903,255565
200,396,2,2,50,2,5,3412,3726,60,118,154,18903,348686
300,594,3,4,50,2,5,4751,5460,35,83,154,18904,475199
300,594,3,4,50,2,5,7645,9360,60,110,154,18904,585458
400,792,4,6,50,2,5,4496,5093,35,91,145,18905,465456
400,792,4,6,50,2,5,7539,8731,60,111,145,18905,624932
200,396,2,2,50,2,5,2205,2700,35,98,185,18906,321558
200,396,2,2,50,2,5,3913,4628,60,133,185,18906,405099
300,594,3,4,50,2,5,2026,2372,35,92,165,18907,294763
300,594,3,4,50,2,5,3510,4066,60,120,165,18907,383079
400,792,4,6,50,2,5,6221,7239,35,82,142,18908,495948
400,792,4,6,50,2,5,10608,12409,60,105,142,18908,667033
200,396,2,2,50,2,5,2112,2500,35,78,158,18909,288794
200,396,2,2,50,2,5,3676,4285,60,110,158,18909,377191
300,594,3,4,50,2,5,5379,6667,35,102,151,18910,502136
300,594,3,4,50,2,5,9634,11429,60,121,151,18910,704501
400,792,4,6,50,2,5,6226,7526,35,95,158,18911,517522
400,792,4,6,50,2,5,10812,12902,60,119,158,18911,708177
200,396,2,2,50,2,5,2870,3437,35,95,165,18912,340868
200,396,2,2,50,2,5,4941,5893,60,125,165,18912,452131
300,594,3,4,50,2,5,4981,5977,35,78,145,18913,426279
300,594,3,4,50,2,5,8489,10246,60,107,145,18913,563804
400,792,4,6,50,2,5,7085,8134,35,76,145,18914,501443
400,792,4,6,50,2,5,11343,13944,60,103,145,18914,654781
200,396,2,2,50,2,5,2997,3678,35,82,144,18915,355627
200,396,2,2,50,2,5,5266,6305,60,109,144,18915,501484
300,594,3,4,50,2,5,3590,4731,35,80,137,18916,402090
300,594,3,4,50,2,5,6489,8110,60,100,137,18916,574436
400,792,4,6,50,2,5,5856,7084,35,89,139,18917,571859
400,792,4,6,50,2,5,10633,12144,60,114,139,18917,847634
200,396,2,2,50,2,5,3133,3623,35,85,150,18918,378469
200,396,2,2,50,2,5,5324,6211,60,110,150,18918,542190
300,594,3,4,50,2,5,6539,8178,35,84,145,18919,577832
300,594,3,4,50,2,5,10957,14020,60,112,145,18919,795144
400,792,4,6,50,2,5,3795,4323,35,106,159,18920,409789
400,792,4,6,50,2,5,6294,7410,60,126,159,18920,508069
200,396,2,2,50,2,5,1726,2135,35,88,155,18921,261283
200,396,2,2,50,2,5,2969,3660,60,116,155,18921,325366
300,594,3,4,50,2,5,4696,5887,35,98,152,18922,501343
300,594,3,4,50,2,5,8262,10093,60,120,152,18922,694226
400,792,4,6,50,2,5,5500,6538,35,80,140,18923,461290
400,792,4,6,50,2,5,9207,11207,60,104,140,18923,594258
200,396,2,2,50,2,5,3275,3989,35,93,153,18924,376336
200,396,2,2,50,2,5,5688,6838,60,117,153,18924,496322
300,594,3,4,50,2,5,6642,8171,35,81,149,18925,534320
300,594,3,4,50,2,5,11634,14007,60,111,149,18925,836814
400,792,4,6,50,2,5,6738,7616,35,96,152,18926,549750
400,792,4,6,50,2,5,11145,13056,60,119,152,18926,736623
200,396,2,2,50,2,5,2088,2559,35,80,155,18927,293371
200,396,2,2,50,2,5,3677,4387,60,113,155,18927,383895
300,594,3,4,50,2,5,5083,6144,35,94,158,18928,491068
300,594,3,4,50,2,5,8625,10532,60,121,158,18928,689750
400,792,4,6,50,2,5,6307,7455,35,81,146,18929,523553
400,792,4,6,50,2,5,10543,12780,60,110,146,18929,701860
200,396,2,2,50,2,5,3411,3911,35,97,160,18930,415222
200,396,2,2,50,2,5,5592,6704,60,123,160,18930,529412
300,594,3,4,50,2,5,5047,6071,35,110,166,18931,428043
300,594,3,4,50,2,5,8805,10408,60,132,166,18931,611688
400,792,4,6,50,2,5,5475,6374,35,97,161,18932,410455
400,792,4,6,50,2,5,8940,10927,60,130,161,18932,504724
200,396,2,2,50,2,5,2990,3731,35,96,156,18933,375302
200,396,2,2,50,2,5,5033,6396,60,117,156,18933,494343
