Memo1 time,Memo1A1 time
1.2812999999999999,1.2625000000000002
2.516,1.955
3.1024000000000003,2.1409000000000002
1.2041,1.1202
2.3108,1.8057
2.9361,2.0801000000000003
1.1174000000000002,1.1372000000000002
2.2251000000000003,1.8079
2.7525000000000004,2.1035000000000004
1.1820000000000002,1.1023
2.2142,1.7835
3.4939000000000004,2.0638
1.2427,1.5376
2.2600000000000002,1.7644000000000002
2.6917,2.8142
1.2052,1.1345
2.2255000000000003,1.8142000000000003
2.9785000000000004,2.1847
1.0093,1.0943
2.0337,1.7576
2.8776,2.4573000000000005
1.1129,1.1399000000000001
2.6708000000000003,1.7899
2.7031000000000005,2.0540000000000003
1.2601,1.1121
2.1536000000000004,1.7791000000000001
2.6865,2.1208
1.2613,1.1044000000000003
2.3437,1.7902
2.7772,2.0746
1.2725,1.1432
2.3599,1.889
3.0408000000000004,2.1352
1.1208000000000002,1.0736
3.1031,1.7761
2.7874000000000003,2.2116000000000002
1.1179000000000001,1.1070000000000002
2.3881,1.8612000000000002
2.5695,1.9787000000000003
1.1585,1.1065
2.1007000000000002,1.7571
2.8312000000000004,2.1242
0.9463,1.1001
2.2868000000000004,1.8310000000000002
2.8244000000000002,2.176
1.0422,1.0993000000000002
2.3649,1.9729
3.1103000000000005,2.1682
1.1701000000000001,1.1286
2.3931,1.7947000000000002
2.5177000000000005,2.0221
1.1709,1.1694000000000002
2.2369,1.8379
2.6372999999999998,2.1206000000000005
1.5355,1.1286
2.4274999999999998,1.8682000000000003
2.588,2.0617
1.196,1.1095
2.5459,1.7994
2.6757,2.1773000000000002
1.2179,1.1777
2.3424,1.8236
2.8777,2.7919000000000005
1.0298,1.0826
2.4937,1.8175000000000001
2.8972,2.1501
1.1082,1.0972
2.1177,1.7726
2.5801000000000003,2.0476
1.2373,1.2105
2.2812,1.8522
3.3214000000000006,2.2014
1.1423,1.1275
2.1035000000000004,2.8587000000000002
2.8601,2.1126
0.9872000000000002,1.0921
2.2806,1.7922
2.6573,2.1949
1.2792000000000001,1.1633000000000002
2.4353000000000002,1.8823
2.9029000000000003,2.0854000000000004
1.1250000000000002,1.76
2.6912000000000003,2.2318
3.2337000000000002,2.1796
1.2085000000000001,1.0954000000000002
2.0997,1.8015
2.7697000000000003,2.0355
1.3553,1.1753
2.366,1.8559
2.412,1.9921000000000002
1.1236,1.1018
2.2696,1.8484
2.8891000000000004,2.1094
1.2037,1.2137
2.3281,2.6517000000000004
2.9129000000000005,2.0826
1.0543,1.0737
2.0942,1.7441000000000002
2.8492,3.0452
1.0834,1.0933000000000002
2.4274,1.8997
3.317,2.2182
1.1463,1.1274
2.3826000000000005,1.8057
2.8284,2.1067
1.0411000000000001,1.0726000000000002
2.4011,1.8402000000000003
2.9819,2.1276
1.2117,1.1008
2.3846000000000003,1.8244
2.8676,2.0991
1.0017,1.0706000000000002
2.2718,1.8103000000000002
3.9003,2.4414000000000002
1.1682000000000001,1.1134000000000002
2.4777,1.8728000000000002
3.367,2.1047000000000002
1.1726,1.0992
2.1756,1.7918
2.9159,2.188
1.3279,1.1947
2.3664,1.8590000000000002
2.8741,2.0930000000000004
1.0056,1.09
2.2835,1.7693
2.7805,2.1907
1.1234000000000002,1.1125
2.1557,3.8078000000000003
2.9388,2.1510000000000002
1.1481,1.1061
2.2343,1.7895
2.7909,2.1322000000000005
1.0778,1.1255
2.2797,1.7766000000000002
